,id_prod,id_pais,prod_carb_porc_anual,prod_carbon,prod_gas_porc_anual,prod_gas,prod_petr_porc_anual,prod_petroleo
7323,P-ZAF-2008,ZAF,1.891,1639.577,-11.111,14.75,-10.369,11.394
7324,P-ZAF-2009,ZAF,-0.877,1625.19,-22.059,11.497,-56.894,4.911
7325,P-ZAF-2010,ZAF,3.122,1675.924,-8.491,10.52,-6.25,4.604
7326,P-ZAF-2011,ZAF,-0.631,1665.342,31.959,13.883,6.667,4.911
7327,P-ZAF-2012,ZAF,2.355,1704.554,-14.063,11.93,-0.807,4.872
7328,P-ZAF-2013,ZAF,-0.889,1689.397,7.273,12.798,-4.398,4.658
7329,P-ZAF-2014,ZAF,1.877,1721.115,-19.492,10.304,-7.553,4.306
7330,P-ZAF-2015,ZAF,-3.738,1656.773,15.789,11.93,0.0,4.306
7331,P-ZAF-2016,ZAF,0.825,1670.44,-11.727,10.531,-37.015,2.712
7332,P-ZAF-2017,ZAF,-0.681,1659.066,0.0,,0.0,
7333,P-ZAF-2018,ZAF,0.683,1670.399,0.0,,0.0,
7334,P-ZAF-2019,ZAF,0.136,1672.676,0.0,,0.0,
7335,P-ZAF-2020,ZAF,-3.377,1616.183,0.0,,0.0,
7336,P-ZAF-2021,ZAF,-4.606,1541.735,0.0,,0.0,
7337,P-KOR-1980,KOR,-4.321,141.827,,0.0,,0.0
7338,P-KOR-1981,KOR,-28.326,101.653,,0.0,,0.0
7339,P-KOR-1982,KOR,1.264,102.938,,0.0,,0.0
7340,P-KOR-1983,KOR,-1.268,101.633,,0.0,,0.0
7341,P-KOR-1984,KOR,7.598,109.355,,0.0,,0.0
7342,P-KOR-1985,KOR,5.489,115.357,,0.0,,0.0
7343,P-KOR-1986,KOR,7.586,124.107,,0.0,,0.0
7344,P-KOR-1987,KOR,0.087,124.215,,0.0,,0.0
7345,P-KOR-1988,KOR,0.087,124.322,,0.0,,0.0
7346,P-KOR-1989,KOR,-14.447,106.361,,0.0,,0.0
7347,P-KOR-1990,KOR,-15.284,90.105,,0.0,,0.0
7348,P-KOR-1991,KOR,-12.54,78.806,,0.0,,0.0
7349,P-KOR-1992,KOR,-20.514,62.64,,0.0,,0.0
7350,P-KOR-1993,KOR,-21.405,49.232,,0.0,,0.0
7351,P-KOR-1994,KOR,-21.356,38.717,,0.0,,0.0
7352,P-KOR-1995,KOR,-22.682,29.936,,0.0,,0.0
7353,P-KOR-1996,KOR,-13.444,25.911,,0.0,,0.0
7354,P-KOR-1997,KOR,-8.867,23.614,,0.0,,0.0
7355,P-KOR-1998,KOR,-3.347,22.823,,0.0,,0.0
7356,P-KOR-1999,KOR,-3.761,21.965,,0.0,,0.0
7357,P-KOR-2000,KOR,-1.12,21.719,,0.0,,0.0
7358,P-KOR-2001,KOR,-8.024,19.976,,0.0,,0.0
7359,P-KOR-2002,KOR,-13.073,17.365,,0.0,,0.0
7360,P-KOR-2003,KOR,-0.603,17.26,,0.0,,0.0
7361,P-KOR-2004,KOR,-3.244,16.7,,0.0,,0.0
7362,P-KOR-2005,KOR,-11.25,14.821,,5.703,,0.0
7363,P-KOR-2006,KOR,-0.282,14.779,-10.896,5.082,,0.0
7364,P-KOR-2007,KOR,5.602,15.607,-19.178,4.107,,0.0
7365,P-KOR-2008,KOR,-3.915,14.996,-38.701,2.518,,0.0
7366,P-KOR-2009,KOR,-9.16,13.623,130.463,5.802,,0.0
7367,P-KOR-2010,KOR,-17.269,11.27,7.988,6.266,,0.0
7368,P-KOR-2011,KOR,0.0,11.27,-16.144,5.254,,0.0
7369,P-KOR-2012,KOR,-2.761,10.959,-3.684,5.061,,0.0
7370,P-KOR-2013,KOR,-13.324,9.499,6.18,5.373,,0.0
7371,P-KOR-2014,KOR,-3.691,9.148,-30.505,3.734,,0.0
7372,P-KOR-2015,KOR,0.915,9.232,-41.615,2.18,,0.0
7373,P-KOR-2016,KOR,-2.154,9.033,-18.085,1.786,,0.0
7374,P-KOR-2017,KOR,-9.565,8.169,0.0,,,
7375,P-KOR-2018,KOR,-19.192,6.601,0.0,,,
7376,P-KOR-2019,KOR,-9.667,5.963,0.0,,,
7377,P-KOR-2020,KOR,-0.034,5.961,0.0,,,
7378,P-KOR-2021,KOR,-11.874,5.253,0.0,,,
7379,P-SSD-2012,SSD,,0.0,,0.0,,17.831
7380,P-SSD-2013,SSD,,0.0,,0.0,220.403,57.131
7381,P-SSD-2014,SSD,,0.0,,0.0,55.774,88.996
7382,P-SSD-2015,SSD,,0.0,,0.0,-4.901,84.634
7383,P-SSD-2016,SSD,,0.0,,0.0,-7.223,78.521
7384,P-SSD-2017,SSD,,,,,7.394,84.326
7385,P-SSD-2018,SSD,,,,,-1.973,82.663
7386,P-SSD-2019,SSD,,,,,18.864,98.256
7387,P-SSD-2020,SSD,,,,,-3.814,94.508
7388,P-SSD-2021,SSD,,,,,-7.513,87.408
7389,P-ESP-1980,ESP,-8.923,142.758,-100.0,0.0,52.052,20.478
7390,P-ESP-1981,ESP,-1.776,140.223,,0.0,-24.449,15.471
7391,P-ESP-1982,ESP,7.398,150.597,,0.0,20.0,18.565
7392,P-ESP-1983,ESP,1.583,152.981,,0.814,93.333,35.893
7393,P-ESP-1984,ESP,-0.973,151.492,218.891,2.595,-20.472,28.545
7394,P-ESP-1985,ESP,-0.844,150.213,14.286,2.966,-4.609,27.229
7395,P-ESP-1986,ESP,2.462,153.911,47.727,4.381,-1.669,26.775
7396,P-ESP-1987,ESP,-13.148,133.675,91.303,8.382,-10.986,23.833
7397,P-ESP-1988,ESP,-5.272,126.627,24.0,10.394,-8.179,21.884
7398,P-ESP-1989,ESP,6.98,135.466,76.954,18.392,-21.469,17.185
7399,P-ESP-1990,ESP,-2.275,132.384,-10.909,16.385,-12.587,15.022
7400,P-ESP-1991,ESP,-8.319,121.371,-6.122,15.382,24.717,18.735
7401,P-ESP-1992,ESP,1.591,123.301,-8.411,14.088,-3.962,17.993
7402,P-ESP-1993,ESP,-1.613,121.312,-45.299,7.707,-21.534,14.118
7403,P-ESP-1994,ESP,-5.397,114.765,-69.7,2.335,-12.297,12.382
7404,P-ESP-1995,ESP,-1.358,113.206,110.12,4.907,-20.331,9.865
7405,P-ESP-1996,ESP,-1.243,111.799,12.256,5.508,-34.931,6.419
7406,P-ESP-1997,ESP,0.198,112.02,-61.769,2.106,-26.73,4.703
7407,P-ESP-1998,ESP,-4.091,107.438,-37.189,1.323,44.737,6.807
7408,P-ESP-1999,ESP,-7.058,99.855,27.903,1.692,-44.732,3.762
7409,P-ESP-2000,ESP,-2.854,97.006,7.235,1.814,-21.631,2.948
7410,P-ESP-2001,ESP,-5.731,91.447,218.224,5.773,48.994,4.393
7411,P-ESP-2002,ESP,-2.277,89.365,4.554,6.036,-9.701,3.967
7412,P-ESP-2003,ESP,-7.028,83.085,-60.148,2.405,2.917,4.082
7413,P-ESP-2004,ESP,-3.108,80.503,66.512,4.005,-8.842,3.722
7414,P-ESP-2005,ESP,-4.276,77.06,-53.352,1.868,-48.565,1.914
7415,P-ESP-2006,ESP,-5.78,72.606,-56.328,0.816,-3.189,1.853
7416,P-ESP-2007,ESP,-6.055,68.21,-75.342,0.201,-8.234,1.701
7417,P-ESP-2008,ESP,-25.422,50.87,-9.932,0.181,-2.692,1.655
7418,P-ESP-2009,ESP,-12.89,44.312,-11.965,0.16,-12.602,1.446
7419,P-ESP-2010,ESP,-13.502,38.329,261.442,0.577,10.074,1.592
7420,P-ESP-2011,ESP,-19.648,30.799,1.976,0.588,-15.761,1.341
7421,P-ESP-2012,ESP,-7.097,28.613,13.901,0.67,38.938,1.863
7422,P-ESP-2013,ESP,-28.361,20.498,-2.059,0.656,143.676,4.54
7423,P-ESP-2014,ESP,-7.637,18.932,-58.973,0.269,-14.824,3.867
7424,P-ESP-2015,ESP,-23.467,14.49,160.229,0.7,-25.559,2.879
7425,P-ESP-2016,ESP,-44.952,7.976,-12.903,0.61,-42.521,1.655
7426,P-ESP-2017,ESP,64.445,13.117,0.0,,0.0,
7427,P-ESP-2018,ESP,-21.718,10.268,0.0,,0.0,
7428,P-ESP-2019,ESP,-93.33,0.685,0.0,,0.0,
7429,P-ESP-2020,ESP,-24.208,0.519,0.0,,0.0,
7430,P-ESP-2021,ESP,3.799,0.539,0.0,,0.0,
7431,P-LKA-1980,LKA,,0.0,,0.0,,0.0
7432,P-LKA-1981,LKA,,0.0,,0.0,,0.0
7433,P-LKA-1982,LKA,,0.0,,0.0,,0.0
7434,P-LKA-1983,LKA,,0.0,,0.0,,0.0
7435,P-LKA-1984,LKA,,0.0,,0.0,,0.0
7436,P-LKA-1985,LKA,,0.0,,0.0,,0.0
7437,P-LKA-1986,LKA,,0.0,,0.0,,0.0
7438,P-LKA-1987,LKA,,0.0,,0.0,,0.0
7439,P-LKA-1988,LKA,,0.0,,0.0,,0.0
7440,P-LKA-1989,LKA,,0.0,,0.0,,0.0
7441,P-LKA-1990,LKA,,0.0,,0.0,,0.0
7442,P-LKA-1991,LKA,,0.0,,0.0,,0.0
7443,P-LKA-1992,LKA,,0.0,,0.0,,0.0
7444,P-LKA-1993,LKA,,0.0,,0.0,,0.0
7445,P-LKA-1994,LKA,,0.0,,0.0,,0.0
7446,P-LKA-1995,LKA,,0.0,,0.0,,0.0
7447,P-LKA-1996,LKA,,0.0,,0.0,,0.0
7448,P-LKA-1997,LKA,,0.0,,0.0,,0.0
7449,P-LKA-1998,LKA,,0.0,,0.0,,0.0
7450,P-LKA-1999,LKA,,0.0,,0.0,,0.0
7451,P-LKA-2000,LKA,,0.0,,0.0,,0.0
7452,P-LKA-2001,LKA,,0.0,,0.0,,0.0
7453,P-LKA-2002,LKA,,0.0,,0.0,,0.0
7454,P-LKA-2003,LKA,,0.0,,0.0,,0.0
7455,P-LKA-2004,LKA,,0.0,,0.0,,0.0
7456,P-LKA-2005,LKA,,0.0,,0.0,,0.0
7457,P-LKA-2006,LKA,,0.0,,0.0,,0.0
7458,P-LKA-2007,LKA,,0.0,,0.0,,0.0
7459,P-LKA-2008,LKA,,0.0,,0.0,,0.0
7460,P-LKA-2009,LKA,,0.0,,0.0,,0.0
7461,P-LKA-2010,LKA,,0.0,,0.0,,0.0
7462,P-LKA-2011,LKA,,0.0,,0.0,,0.0
7463,P-LKA-2012,LKA,,0.0,,0.0,,0.0
7464,P-LKA-2013,LKA,,0.0,,0.0,,0.0
7465,P-LKA-2014,LKA,,0.0,,0.0,,0.0
7466,P-LKA-2015,LKA,,0.0,,0.0,,0.0
7467,P-LKA-2016,LKA,,0.0,,0.0,,0.0
7468,P-LKA-2017,LKA,,,,,,
7469,P-LKA-2018,LKA,,,,,,
7470,P-LKA-2019,LKA,,,,,,
7471,P-LKA-2020,LKA,,,,,,
7472,P-LKA-2021,LKA,,,,,,
7473,P-SDN-1980,SDN,,0.0,,0.0,,0.0
7474,P-SDN-1981,SDN,,0.0,,0.0,,0.0
7475,P-SDN-1982,SDN,,0.0,,0.0,,0.0
7476,P-SDN-1983,SDN,,0.0,,0.0,,0.0
7477,P-SDN-1984,SDN,,0.0,,0.0,,0.0
7478,P-SDN-1985,SDN,,0.0,,0.0,,0.0
7479,P-SDN-1986,SDN,,0.0,,0.0,,0.0
7480,P-SDN-1987,SDN,,0.0,,0.0,,0.0
7481,P-SDN-1988,SDN,,0.0,,0.0,,0.0
7482,P-SDN-1989,SDN,,0.0,,0.0,,0.0
7483,P-SDN-1990,SDN,,0.0,,0.0,,0.0
7484,P-SDN-1991,SDN,,0.0,,0.0,,0.0
7485,P-SDN-1992,SDN,,0.0,,0.0,,0.164
7486,P-SDN-1993,SDN,,0.0,,0.0,599.711,1.146
7487,P-SDN-1994,SDN,,0.0,,0.0,0.0,1.146
7488,P-SDN-1995,SDN,,0.0,,0.0,0.0,1.146
7489,P-SDN-1996,SDN,,0.0,,0.0,150.685,2.872
7490,P-SDN-1997,SDN,,0.0,,0.0,79.508,5.156
7491,P-SDN-1998,SDN,,0.0,,0.0,33.333,6.874
7492,P-SDN-1999,SDN,,0.0,,0.0,425.0,36.091
7493,P-SDN-2000,SDN,,0.0,,0.0,185.115,102.9
7494,P-SDN-2001,SDN,,0.0,,0.0,16.36,119.734
7495,P-SDN-2002,SDN,,0.0,,0.0,13.003,135.302
7496,P-SDN-2003,SDN,,0.0,,0.0,10.985,150.166
7497,P-SDN-2004,SDN,,0.0,,0.0,11.37,167.24
7498,P-SDN-2005,SDN,,0.0,,0.0,0.598,168.24
7499,P-SDN-2006,SDN,,0.0,,0.0,21.275,204.033
7500,P-SDN-2007,SDN,,0.0,,0.0,35.645,276.761
7501,P-SDN-2008,SDN,,0.0,,0.0,-5.157,262.49
7502,P-SDN-2009,SDN,,0.0,,0.0,3.712,272.234
7503,P-SDN-2010,SDN,,0.0,,0.0,-2.765,264.706
7504,P-SDN-2011,SDN,,0.0,,0.0,-37.022,166.706
7505,P-SDN-2012,SDN,,0.0,,0.0,-64.471,59.229
7506,P-SDN-2013,SDN,,0.0,,0.0,13.989,67.514
7507,P-SDN-2014,SDN,,0.0,,0.0,1.486,68.518
7508,P-SDN-2015,SDN,,0.0,,0.0,-8.814,62.478
7509,P-SDN-2016,SDN,,0.0,,0.0,-22.692,48.3
7510,P-SDN-2017,SDN,,,,,-16.96,40.109
7511,P-SDN-2018,SDN,,,,,5.978,42.507
7512,P-SDN-2019,SDN,,,,,-2.738,41.343
7513,P-SDN-2020,SDN,,,,,-11.953,36.401
7514,P-SDN-2021,SDN,,,,,0.855,36.712
7515,P-SUR-1980,SUR,,0.0,,0.0,,0.0
7516,P-SUR-1981,SUR,,0.0,,0.0,,0.0
7517,P-SUR-1982,SUR,,0.0,,0.0,,0.0
7518,P-SUR-1983,SUR,,0.0,,0.0,,0.0
7519,P-SUR-1984,SUR,,0.0,,0.0,,0.0
7520,P-SUR-1985,SUR,,0.0,,0.0,,0.678
7521,P-SUR-1986,SUR,,0.0,,0.0,99.558,1.352
7522,P-SUR-1987,SUR,,0.0,,0.0,0.0,1.352
7523,P-SUR-1988,SUR,,0.0,,0.0,50.554,2.036
7524,P-SUR-1989,SUR,,0.0,,0.0,32.969,2.707
7525,P-SUR-1990,SUR,,0.0,,0.0,-2.5,2.639
7526,P-SUR-1991,SUR,,0.0,,0.0,-10.256,2.369
7527,P-SUR-1992,SUR,,0.0,,0.0,43.249,3.393
7528,P-SUR-1993,SUR,,0.0,,0.0,-0.273,3.384
7529,P-SUR-1994,SUR,,0.0,,0.0,20.0,4.061
7530,P-SUR-1995,SUR,,0.0,,0.0,17.146,4.757
7531,P-SUR-1996,SUR,,0.0,,0.0,6.958,5.088
7532,P-SUR-1997,SUR,,0.0,,0.0,-33.491,3.384
7533,P-SUR-1998,SUR,,0.0,,0.0,40.0,4.737
7534,P-SUR-1999,SUR,,0.0,,0.0,42.857,6.768
7535,P-SUR-2000,SUR,,0.0,,0.0,0.274,6.786
7536,P-SUR-2001,SUR,,0.0,,0.0,-0.273,6.768
7537,P-SUR-2002,SUR,,0.0,,0.0,0.0,6.768
7538,P-SUR-2003,SUR,,0.0,,0.0,0.0,6.768
7539,P-SUR-2004,SUR,,0.0,,0.0,0.274,6.786
7540,P-SUR-2005,SUR,,0.0,,0.0,-0.273,6.768
7541,P-SUR-2006,SUR,,0.0,,0.0,15.992,7.85
7542,P-SUR-2007,SUR,,0.0,,0.0,16.696,9.161
7543,P-SUR-2008,SUR,,0.0,,0.0,17.359,10.751
7544,P-SUR-2009,SUR,,0.0,,0.0,0.721,10.828
7545,P-SUR-2010,SUR,,0.0,,0.0,-0.007,10.827
7546,P-SUR-2011,SUR,,0.0,,0.0,0.0,10.827
7547,P-SUR-2012,SUR,,0.0,,0.0,-0.771,10.744
7548,P-SUR-2013,SUR,,0.0,,0.0,-5.522,10.151
7549,P-SUR-2014,SUR,,0.0,,0.0,0.0,10.151
7550,P-SUR-2015,SUR,,0.0,,0.0,13.333,11.504
7551,P-SUR-2016,SUR,,0.0,,0.0,0.274,11.536
7552,P-SUR-2017,SUR,,,,,,
7553,P-SUR-2018,SUR,,,,,,
7554,P-SUR-2019,SUR,,,,,,
7555,P-SUR-2020,SUR,,,,,,
7556,P-SWE-1980,SWE,13.466,0.12,,0.0,2639.827,0.319
7557,P-SWE-1981,SWE,-11.111,0.107,,0.0,-80.055,0.064
7558,P-SWE-1982,SWE,-18.75,0.087,,0.0,200.0,0.191
7559,P-SWE-1983,SWE,0.0,0.087,,0.0,33.333,0.254
7560,P-SWE-1984,SWE,0.0,0.087,,0.0,-49.863,0.127
7561,P-SWE-1985,SWE,-7.692,0.08,,0.0,-50.137,0.064
7562,P-SWE-1986,SWE,0.0,0.08,,0.0,-100.0,0.0
7563,P-SWE-1987,SWE,108.333,0.167,,0.0,,0.0
7564,P-SWE-1988,SWE,-36.0,0.107,,0.0,,0.0
7565,P-SWE-1989,SWE,25.0,0.133,,0.0,,0.0
7566,P-SWE-1990,SWE,-45.0,0.073,,0.0,,0.0
7567,P-SWE-1991,SWE,154.545,0.187,,0.0,,0.0
7568,P-SWE-1992,SWE,49.824,0.28,,0.0,,0.0
7569,P-SWE-1993,SWE,-100.0,0.0,,0.0,,0.0
7570,P-SWE-1994,SWE,,0.0,,0.0,,0.0
7571,P-SWE-1995,SWE,,0.0,,0.0,,0.0
7572,P-SWE-1996,SWE,,0.0,,0.0,,0.0
7573,P-SWE-1997,SWE,,0.0,,0.0,,0.0
7574,P-SWE-1998,SWE,,0.0,,0.0,,0.0
7575,P-SWE-1999,SWE,,0.0,,0.0,,0.0
7576,P-SWE-2000,SWE,,0.0,,0.0,,0.0
7577,P-SWE-2001,SWE,,0.0,,0.0,,0.0
7578,P-SWE-2002,SWE,,0.0,,0.0,,0.0
7579,P-SWE-2003,SWE,,0.0,,0.0,,0.0
7580,P-SWE-2004,SWE,,0.0,,0.0,,0.0
7581,P-SWE-2005,SWE,,0.0,,0.0,,0.0
7582,P-SWE-2006,SWE,,0.0,,0.0,,0.0
7583,P-SWE-2007,SWE,,0.0,,0.0,,0.0
7584,P-SWE-2008,SWE,,0.0,,0.0,,0.0
7585,P-SWE-2009,SWE,,0.0,,0.0,,0.0
7586,P-SWE-2010,SWE,,0.0,,0.0,,0.0
7587,P-SWE-2011,SWE,,0.0,,0.0,,0.0
7588,P-SWE-2012,SWE,,0.0,,0.0,,0.0
7589,P-SWE-2013,SWE,,0.0,,0.0,,0.0
7590,P-SWE-2014,SWE,,0.0,,0.0,,0.0
7591,P-SWE-2015,SWE,,0.0,,0.0,,0.0
7592,P-SWE-2016,SWE,,0.0,,0.0,,0.0
7593,P-SWE-2017,SWE,,,,,,
7594,P-SWE-2018,SWE,,,,,,
7595,P-SWE-2019,SWE,,,,,,
7596,P-SWE-2020,SWE,,,,,,
7597,P-SWE-2021,SWE,,,,,,
7598,P-CHE-1980,CHE,,0.0,,0.0,,0.0
7599,P-CHE-1981,CHE,,0.0,,0.0,,0.0
7600,P-CHE-1982,CHE,,0.0,,0.0,,0.0
7601,P-CHE-1983,CHE,,0.0,,0.0,,0.0
7602,P-CHE-1984,CHE,,0.0,,0.0,,0.0
7603,P-CHE-1985,CHE,,0.0,,0.306,,0.0
7604,P-CHE-1986,CHE,,0.0,-3.547,0.295,,0.0
7605,P-CHE-1987,CHE,,0.0,-69.791,0.089,,0.0
7606,P-CHE-1988,CHE,,0.0,-29.319,0.063,,0.0
7607,P-CHE-1989,CHE,,0.0,-46.881,0.033,,0.0
7608,P-CHE-1990,CHE,,0.0,16.038,0.039,,0.0
7609,P-CHE-1991,CHE,,0.0,-14.826,0.033,,0.0
7610,P-CHE-1992,CHE,,0.0,-8.38,0.03,,0.0
7611,P-CHE-1993,CHE,,0.0,-17.441,0.025,,0.0
7612,P-CHE-1994,CHE,,0.0,-55.569,0.011,,0.0
7613,P-CHE-1995,CHE,,0.0,-100.0,0.0,,0.0
7614,P-CHE-1996,CHE,,0.0,,0.0,,0.0
7615,P-CHE-1997,CHE,,0.0,,0.0,,0.0
7616,P-CHE-1998,CHE,,0.0,,0.0,,0.0
7617,P-CHE-1999,CHE,,0.0,,0.0,,0.0
7618,P-CHE-2000,CHE,,0.0,,0.0,,0.0
7619,P-CHE-2001,CHE,,0.0,,0.0,,0.0
7620,P-CHE-2002,CHE,,0.0,,0.0,,0.0
7621,P-CHE-2003,CHE,,0.0,,0.0,,0.0
7622,P-CHE-2004,CHE,,0.0,,0.0,,0.0
7623,P-CHE-2005,CHE,,0.0,,0.0,,0.0
7624,P-CHE-2006,CHE,,0.0,,0.0,,0.0
7625,P-CHE-2007,CHE,,0.0,,0.0,,0.0
7626,P-CHE-2008,CHE,,0.0,,0.0,,0.0
7627,P-CHE-2009,CHE,,0.0,,0.0,,0.0
7628,P-CHE-2010,CHE,,0.0,,0.0,,0.0
7629,P-CHE-2011,CHE,,0.0,,0.0,,0.0
7630,P-CHE-2012,CHE,,0.0,,0.0,,0.0
7631,P-CHE-2013,CHE,,0.0,,0.0,,0.0
7632,P-CHE-2014,CHE,,0.0,,0.0,,0.0
7633,P-CHE-2015,CHE,,0.0,,0.0,,0.0
7634,P-CHE-2016,CHE,,0.0,,0.0,,0.0
7635,P-CHE-2017,CHE,,,,,,
7636,P-CHE-2018,CHE,,,,,,
7637,P-CHE-2019,CHE,,,,,,
7638,P-CHE-2020,CHE,,,,,,
7639,P-CHE-2021,CHE,,,,,,
7640,P-SYR-1980,SYR,,0.0,34.604,0.468,-5.13,91.752
7641,P-SYR-1981,SYR,,0.0,0.909,0.472,3.514,94.976
7642,P-SYR-1982,SYR,,0.0,4.343,0.493,-5.488,89.764
7643,P-SYR-1983,SYR,,0.0,51.777,0.748,3.871,93.238
7644,P-SYR-1984,SYR,,0.0,68.896,1.263,0.897,94.074
7645,P-SYR-1985,SYR,,0.0,18.812,1.5,-1.935,92.255
7646,P-SYR-1986,SYR,,0.0,152.85,3.793,25.8,116.057
7647,P-SYR-1987,SYR,,0.0,-1.542,3.734,15.07,133.547
7648,P-SYR-1988,SYR,,0.0,136.554,8.833,16.449,155.514
7649,P-SYR-1989,SYR,,0.0,63.687,14.459,26.652,196.961
7650,P-SYR-1990,SYR,,0.0,10.115,15.922,19.424,235.218
7651,P-SYR-1991,SYR,,0.0,16.718,18.583,16.043,272.954
7652,P-SYR-1992,SYR,,0.0,3.436,19.222,9.226,298.137
7653,P-SYR-1993,SYR,,0.0,-1.025,19.025,9.724,327.129
7654,P-SYR-1994,SYR,,0.0,8.399,20.623,-0.506,325.473
7655,P-SYR-1995,SYR,,0.0,26.1,26.006,5.812,344.388
7656,P-SYR-1996,SYR,,0.0,6.552,27.709,-1.414,339.519
7657,P-SYR-1997,SYR,,0.0,55.102,42.978,-1.803,333.397
7658,P-SYR-1998,SYR,,0.0,26.096,54.194,-0.17,332.829
7659,P-SYR-1999,SYR,,0.0,-0.87,53.722,0.466,334.38
7660,P-SYR-2000,SYR,,0.0,0.0,53.722,-2.279,326.76
7661,P-SYR-2001,SYR,,0.0,2.456,55.042,6.425,347.753
7662,P-SYR-2002,SYR,,0.0,10.616,60.886,9.493,380.766
7663,P-SYR-2003,SYR,,0.0,6.037,64.561,-3.634,366.927
7664,P-SYR-2004,SYR,,0.0,-8.029,59.377,-25.548,273.185
7665,P-SYR-2005,SYR,,0.0,-3.175,57.493,-7.76,251.985
7666,P-SYR-2006,SYR,,0.0,2.459,58.906,-6.205,236.348
7667,P-SYR-2007,SYR,,0.0,-4.0,56.55,-4.165,226.503
7668,P-SYR-2008,SYR,,0.0,-1.667,55.607,0.787,228.285
7669,P-SYR-2009,SYR,,0.0,10.339,61.357,-1.542,224.766
7670,P-SYR-2010,SYR,,0.0,37.327,84.259,-4.122,215.5
7671,P-SYR-2011,SYR,,0.0,-11.969,74.175,-8.53,197.117
7672,P-SYR-2012,SYR,,0.0,-18.043,60.791,-52.335,93.957
7673,P-SYR-2013,SYR,,0.0,-17.829,49.952,-66.747,31.244
7674,P-SYR-2014,SYR,,0.0,-7.547,46.182,-45.656,16.979
7675,P-SYR-2015,SYR,,0.0,-12.245,40.528,-17.954,13.931
7676,P-SYR-2016,SYR,,0.0,-12.791,35.344,-8.063,12.808
7677,P-SYR-2017,SYR,,,-1.333,34.873,-2.038,12.547
7678,P-SYR-2018,SYR,,,-0.541,34.684,-2.575,12.224
7679,P-SYR-2019,SYR,,,-4.076,33.27,43.724,17.568
7680,P-SYR-2020,SYR,,,-17.592,27.417,30.027,22.843
7681,P-SYR-2021,SYR,,,4.975,28.781,134.114,53.48
7682,P-TWN-1980,TWN,-7.549,20.472,-36.284,13.206,,4.212
7683,P-TWN-1981,TWN,-4.962,19.456,23.256,16.277,-3.138,4.08
7684,P-TWN-1982,TWN,-2.544,18.961,-11.321,14.435,-20.131,3.259
7685,P-TWN-1983,TWN,-6.189,17.788,0.0,14.435,0.0,3.259
7686,P-TWN-1984,TWN,-10.075,15.995,10.638,15.97,0.363,3.271
7687,P-TWN-1985,TWN,-7.605,14.779,-3.846,15.356,-33.542,2.174
7688,P-TWN-1986,TWN,-7.15,13.722,-20.0,12.285,0.0,2.174
7689,P-TWN-1987,TWN,-13.089,11.926,7.5,13.206,31.179,2.851
7690,P-TWN-1988,TWN,-18.259,9.749,-44.186,7.371,-23.597,2.179
7691,P-TWN-1989,TWN,-35.992,6.24,108.333,15.356,-0.273,2.173
7692,P-TWN-1990,TWN,-39.821,3.755,60.003,24.57,12.3,2.44
7693,P-TWN-1991,TWN,-14.718,3.202,-58.992,10.076,-22.191,1.898
7694,P-TWN-1992,TWN,-20.556,2.544,-9.526,9.116,-6.875,1.768
7695,P-TWN-1993,TWN,-6.946,2.367,-5.686,8.598,-37.043,1.113
7696,P-TWN-1994,TWN,-13.074,2.058,10.85,9.53,8.481,1.207
7697,P-TWN-1995,TWN,-6.866,1.917,3.263,9.841,-15.78,1.017
7698,P-TWN-1996,TWN,-39.298,1.163,-4.213,9.427,20.466,1.225
7699,P-TWN-1997,TWN,-35.465,0.751,2.198,9.634,-21.352,0.963
7700,P-TWN-1998,TWN,-20.133,0.6,-4.301,9.219,-15.526,0.814
7701,P-TWN-1999,TWN,15.837,0.695,0.0,9.219,-8.316,0.746
7702,P-TWN-2000,TWN,-9.264,0.63,0.0,9.219,-16.371,0.624
7703,P-TWN-2001,TWN,-100.0,0.0,-4.494,8.805,6.451,0.664
7704,P-TWN-2002,TWN,,0.0,9.412,9.634,-4.18,0.637
7705,P-TWN-2003,TWN,,0.0,-10.753,8.598,1.036,0.643
7706,P-TWN-2004,TWN,,0.0,2.41,8.805,-13.666,0.555
7707,P-TWN-2005,TWN,,0.0,-5.882,8.287,-29.771,0.39
7708,P-TWN-2006,TWN,,0.0,-46.25,4.454,-26.382,0.287
7709,P-TWN-2007,TWN,,0.0,-11.628,3.936,-23.576,0.219
7710,P-TWN-2008,TWN,,0.0,-18.421,3.211,-8.697,0.2
7711,P-TWN-2009,TWN,,0.0,0.0,3.211,-0.611,0.199
7712,P-TWN-2010,TWN,,0.0,-16.129,2.693,-10.544,0.178
7713,P-TWN-2011,TWN,,0.0,11.538,3.004,-19.0,0.144
7714,P-TWN-2012,TWN,,0.0,36.897,4.113,0.744,0.145
7715,P-TWN-2013,TWN,,0.0,-13.602,3.553,-0.273,0.145
7716,P-TWN-2014,TWN,,0.0,-0.583,3.532,0.0,0.145
7717,P-TWN-2015,TWN,,0.0,-1.466,3.481,0.0,0.145
7718,P-TWN-2016,TWN,,0.0,-13.988,2.994,0.274,0.145
7719,P-TWN-2017,TWN,,,,,,
7720,P-TWN-2018,TWN,,,,,,
7721,P-TWN-2019,TWN,,,,,,
7722,P-TWN-2020,TWN,,,,,,
7723,P-TWN-2021,TWN,,,,,,
7724,P-TJK-1992,TJK,,2.711,,1.084,,0.784
