,id_planta,id_pais,id_tipo_planta,nombre,combustible_primario,capacidad_mw,latitud,longitud
31896,31896,USA,Fos,Biotech LS 0836,Oil,1.0,46.7331,-117.1583
31897,31897,USA,Fos,Birchwood Power,Coal,258.3,38.2667,-77.3147
31898,31898,USA,Fos,Bird City,Oil,4.0,39.7581,-101.5319
31899,31899,USA,Fos,Birdsboro Power,Gas,525.0,40.2685,-75.7997
31900,31900,USA,Fos,Biron Mill,Coal,61.6,44.43,-89.78
31901,31901,USA,Fos,Black Dog,Gas,562.8,44.8108,-93.2501
31902,31902,USA,Fos,Black Hawk Station,Gas,243.9,35.6957,-101.36
31903,31903,USA,Fos,Black Mountain Generating Station,Gas,121.0,35.0361,-114.1594
31904,31904,USA,Fos,Blacksand Generating Facility,Gas,8.0,33.9328,-117.855
31905,31905,USA,Fos,Blewett,Oil,94.6,34.9833,-79.8775
31906,31906,USA,Fos,Block Island,Oil,7.1,41.1756,-71.5711
31907,31907,USA,Fos,Bloomfield,Gas,8.5,40.7031,-92.4253
31908,31908,USA,Fos,Blooming Prairie,Oil,6.8,43.866,-93.0504
31909,31909,USA,Fos,Bloomington Power Plant,Oil,10.2,37.042,-113.6267
31910,31910,USA,Fos,Blossburg,Gas,24.0,41.7065,-77.0818
31911,31911,USA,Fos,Blount Street,Gas,100.0,43.0789,-89.3744
31912,31912,USA,Fos,Blue Earth,Oil,11.000000000000002,43.6375,-94.1017
31913,31913,USA,Fos,Blue Lake,Gas,559.4000000000001,44.7855,-93.4315
31914,31914,USA,Fos,Blue Spruce Energy Center,Gas,397.8,39.7479,-104.6814
31915,31915,USA,Fos,Blue Valley,Gas,115.0,39.0919,-94.3261
31916,31916,USA,Fos,Bluegrass Generating Station,Gas,624.0,38.3902,-85.4133
31917,31917,USA,Fos,Bluffview,Gas,67.0,36.7166,-108.2153
31918,31918,USA,Fos,Blythe Energy Inc,Gas,591.0,33.6157,-114.6865
31919,31919,USA,Fos,Boardman,Coal,642.2,45.6932,-119.8088
31920,31920,USA,Fos,Bonanza,Coal,499.5,40.0864,-109.2844
31921,31921,USA,Fos,Bonanza BioEnergy LLC,Gas,2.0,37.9586,-100.8361
31922,31922,USA,Fos,Boomer Lake Station,Oil,6.0,36.1438,-97.0681
31923,31923,USA,Fos,Borger Plant,Gas,37.5,35.6647,-101.4354
31924,31924,USA,Fos,Bos Dairy  LLC,Gas,1.1,41.1153,-87.2328
31925,31925,USA,Fos,Bosque County Peaking,Gas,807.0,31.8594,-97.3586
31926,31926,USA,Fos,Bostic Delivery No 2,Oil,1.0,35.3619,-81.8344
31927,31927,USA,Fos,Boston Medical Center CHP Plant,Gas,2.0,42.3347,-71.0742
31928,31928,USA,Fos,Boulder Park,Gas,24.6,47.6972,-117.1472
31929,31929,USA,Fos,Boulevard,Oil,15.6,32.0411,-81.145
31930,31930,USA,Fos,Bountiful City,Gas,30.4,40.8869,-111.8853
31931,31931,USA,Fos,Bowen,Coal,3498.6,34.1256,-84.9222
31932,31932,USA,Fos,Bowline Point,Gas,1242.0,41.2044,-73.9689
31933,31933,USA,Fos,Bowling Green Generating Station,Gas,49.5,41.3974,-83.6412
31934,31934,USA,Fos,Bowling Green Peaking,Gas,32.0,41.3884,-83.6402
31935,31935,USA,Fos,Boydton Plank Road Cogen Plant,Oil,10.200000000000005,37.1936,-77.4672
31936,31936,USA,Fos,Bradley Energy Center,Gas,5.800000000000001,41.9271,-72.6831
31937,31937,USA,Fos,Brame Energy Center,Petcoke,1707.3,31.395,-92.7167
31938,31938,USA,Fos,Brandon Shores,Coal,1370.2,39.18,-76.5389
31939,31939,USA,Fos,Brandon Station,Gas,21.0,33.5853,-101.8861
31940,31940,USA,Fos,Brandy Branch,Gas,783.1,30.3206,-81.9472
31941,31941,USA,Fos,Brandywine Power Facility,Gas,288.8,38.6681,-76.8678
31942,31942,USA,Fos,Branford,Oil,21.8,41.2925,-72.7942
31943,31943,USA,Fos,Breese,Oil,16.9,38.6075,-89.5245
31944,31944,USA,Fos,Brentwood,Gas,47.0,40.7871,-73.2934
31945,31945,USA,Fos,Brevig Mission,Oil,1.0,65.3317,-166.4795
31946,31946,USA,Fos,Bridge Street 1 & 2,Oil,5.2,41.3628,-72.0825
31947,31947,USA,Fos,Bridgeport Energy Project,Gas,520.0,41.1692,-73.1844
31948,31948,USA,Fos,Bridgeport Fuel Cell  LLC,Gas,16.6,41.1681,-73.2111
31949,31949,USA,Fos,Bridgeport Gas Processing Plant,Gas,10.4,33.1958,-97.8025
31950,31950,USA,Fos,Bridgeport Station,Gas,994.9,41.1706,-73.1844
31951,31951,USA,Fos,Bridgewater Complex Co-Generation Plant,Gas,1.5,41.9318,-70.9584
31952,31952,USA,Fos,Bristol Myers Squibb Lawrenceville,Gas,5.5,40.3247,-74.7078
31953,31953,USA,Fos,Bristol Myers Squibb New Brunswick,Gas,10.5,40.4757,-74.4462
31954,31954,USA,Fos,Broad River Energy Center,Gas,985.0,35.0786,-81.575
31955,31955,USA,Fos,Broadridge Cogen,Gas,5.0,38.6183,-121.0564
31956,31956,USA,Fos,Broken Bow,Gas,8.7,41.4031,-99.6392
31957,31957,USA,Fos,Bronx Zoo,Gas,3.6,40.8441,-73.8769
31958,31958,USA,Fos,Brooklyn,Oil,2.3,41.7278,-92.4479
31959,31959,USA,Fos,Brooklyn Hospital Center,Oil,1.4,40.6905,-73.9779
31960,31960,USA,Fos,Brooklyn Navy Yard Cogeneration,Gas,322.0,40.6994,-73.9764
31961,31961,USA,Fos,Brookside Newark,Gas,2.6,39.6689,-75.7161
31962,31962,USA,Fos,Broshco Fabricated Products,Gas,4.699999999999999,40.7761,-82.5686
31963,31963,USA,Fos,Brownsville Peaking Power,Gas,460.0,35.5438,-89.198
31964,31964,USA,Fos,Brunner Island,Coal,1616.1,40.0961,-76.6962
31965,31965,USA,Fos,Brunot Island,Gas,365.4,40.4649,-80.0438
31966,31966,USA,Fos,Brunswick,Oil,6.0,39.1522,-119.7478
31967,31967,USA,Fos,Brunswick County Power Station,Gas,1472.2,36.765,-77.7139
31968,31968,USA,Fos,Brush Generation Facility,Gas,297.2,40.2415,-103.631
31969,31969,USA,Fos,Bryan (OH),Gas,39.3,41.4718,-84.5431
31970,31970,USA,Fos,Bryan (TX),Gas,22.0,30.6474,-96.3723
31971,31971,USA,Fos,Bryan Peaking,Oil,10.8,41.4609,-84.527
31972,31972,USA,Fos,Buchanan Generation LLC,Gas,88.0,37.1753,-81.9614
31973,31973,USA,Fos,Buck,Gas,697.9000000000001,35.7133,-80.3767
31974,31974,USA,Fos,Bucknell University,Gas,5.9,40.955,-76.8788
31975,31975,USA,Fos,Bucksport Generation LLC,Gas,186.8,44.5738,-68.8046
31976,31976,USA,Fos,Bull Run,Coal,950.0,36.0211,-84.1567
31977,31977,USA,Fos,Bull Street Plant,Gas,2.0,33.4898,-80.8703
31978,31978,USA,Fos,Bunge North America East LLC,Gas,2.0,40.8465,-84.9333
31979,31979,USA,Fos,Burlingame,Gas,4.0,38.7551,-95.8368
31980,31980,USA,Fos,Burlington (CO),Oil,129.4,39.3561,-102.2431
31981,31981,USA,Fos,Burlington (IA),Coal,290.79999999999995,40.7412,-91.1167
31982,31982,USA,Fos,Burlington (KS),Gas,11.4,38.1934,-95.75
31983,31983,USA,Fos,Burlington GT,Oil,25.5,44.4814,-73.2239
31984,31984,USA,Fos,Burnside Alumina Plant,Gas,12.0,30.1342,-90.9175
31985,31985,USA,Fos,Burrstone Energy Center,Gas,3.6,43.0953,-75.2784
31986,31986,USA,Fos,Burwell,Oil,3.9,41.7803,-99.1361
31987,31987,USA,Fos,Bushnell,Oil,10.8,40.5486,-90.5138
31988,31988,USA,Fos,Butler Municipal Power Plant,Oil,12.3,38.2644,-94.3444
31989,31989,USA,Fos,Butler-Warner Generation Plant,Gas,303.40000000000003,35.0986,-78.8294
31990,31990,USA,Fos,Buxton,Oil,15.0,35.2672,-75.5347
31991,31991,USA,Fos,C D McIntosh Jr,Gas,890.4,28.0801,-81.9229
31992,31992,USA,Fos,C P Kelco San Diego Plant,Gas,29.2,32.6947,-117.1436
31993,31993,USA,Fos,C R Wing Cogen Plant,Gas,230.0,32.2732,-101.4224
31994,31994,USA,Fos,C W Burdick,Gas,142.8,40.9228,-98.3269
31995,31995,USA,Fos,CBS Studio Center,Gas,2.4,34.145,-118.3908
31996,31996,USA,Fos,CC Perry K,Gas,23.4,39.7631,-86.1667
31997,31997,USA,Fos,CCCSD Wastewater Treatment Plnt,Gas,3.5,37.9978,-122.0697
31998,31998,USA,Fos,CCSU Co-Gen-STBY Gen,Gas,3.6,41.6914,-72.7686
31999,31999,USA,Fos,CCSU Fuel Cell Project,Gas,1.4,41.6919,-72.7611
32000,32000,USA,Fos,CES Placerita Power Plant,Gas,90.0,34.3801,-118.4999
32001,32001,USA,Fos,CF Industries Yazoo City Complex,Gas,25.0,32.9041,-90.3781
32002,32002,USA,Fos,CFB Power Plant,Gas,310.0,28.6503,-96.5397
32003,32003,USA,Fos,CH Resources Beaver Falls,Gas,107.8,43.8861,-75.4342
32004,32004,USA,Fos,CH Resources Syracuse,Gas,102.7,43.0664,-76.2144
32005,32005,USA,Fos,CIP II/AR Bridgewater Holdings - NJCOE,Gas,5.0,40.624,-74.634
32006,32006,USA,Fos,CITGO Refinery Powerhouse,Gas,75.0,30.1826,-93.3234
32007,32007,USA,Fos,CML&P Generating Facility No. 2,Gas,56.1,37.093,-95.5852
32008,32008,USA,Fos,CNN Center,Oil,13.0,33.7592,-84.395
32009,32009,USA,Fos,CPV Fairview Energy Center,Gas,1197.0,40.412,-78.855
32010,32010,USA,Fos,CPV St Charles Energy Center,Gas,746.0,38.5686,-76.8919
32011,32011,USA,Fos,CPV Towantic Energy Center,Gas,841.5,41.4812,-73.1231
