,id_gen,id_pais,poblacion,pbi,gen_biocomb,gen_bio_porc,gen_carbon,gen_carbon_porc,gen_gas,gen_gas_porc,gen_hidro,gen_hidro_porc,import_netas,import_netas_porc,gen_nuclear,gen_nuclear_porc,gen_petroleo,gen_petroleo_porc,gen_solar,gen_solar_porc,gen_eolica,gen_eolica_porc
172,G-AGO-1987,AGO,10689247.0,9540738048.0,,,,,,,,,,,,,,,,,,
173,G-AGO-1988,AGO,11068051.0,10911810560.0,,,,,,,,,,,,,,,,,,
174,G-AGO-1989,AGO,11454784.0,11089227776.0,,,,,,,,,,,,,,,,,,
175,G-AGO-1990,AGO,11848385.0,11482503168.0,,,,,,,,,,,,,,,,,,
176,G-AGO-1991,AGO,12248901.0,12341160960.0,,,,,,,,,,,,,,,,,,
177,G-AGO-1992,AGO,12657361.0,12363426816.0,,,,,,,,,,,,,,,,,,
178,G-AGO-1993,AGO,13075044.0,9985481728.0,,,,,,,,,,,,,,,,,,
179,G-AGO-1994,AGO,13503753.0,10760810496.0,,,,,,,,,,,,,,,,,,
180,G-AGO-1995,AGO,13945205.0,13143744512.0,,,,,,,,,,,,,,,,,,
181,G-AGO-1996,AGO,14400722.0,15819794432.0,,,,,,,,,,,,,,,,,,
182,G-AGO-1997,AGO,14871572.0,17972224000.0,,,,,,,,,,,,,,,,,,
183,G-AGO-1998,AGO,15359600.0,19904956416.0,,,,,,,,,,,,,,,,,,
184,G-AGO-1999,AGO,15866871.0,21527384064.0,,,,,,,,,,,,,,,,,,
185,G-AGO-2000,AGO,16395477.0,23512020992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,64.286,0.0,0.0,0.0,0.0,0.5,35.714,0.0,0.0,0.0,0.0
186,G-AGO-2001,AGO,16945754.0,26014777344.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,63.522,0.0,0.0,0.0,0.0,0.58,36.478,0.0,0.0,0.0,0.0
187,G-AGO-2002,AGO,17519418.0,31389599744.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,66.082,0.0,0.0,0.0,0.0,0.58,33.918,0.0,0.0,0.0,0.0
188,G-AGO-2003,AGO,18121476.0,35081187328.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,63.402,0.0,0.0,0.0,0.0,0.71,36.598,0.0,0.0,0.0,0.0
189,G-AGO-2004,AGO,18758138.0,41307009024.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,79.358,0.0,0.0,0.0,0.0,0.45,20.642,0.0,0.0,0.0,0.0
190,G-AGO-2005,AGO,19433604.0,51967275008.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,80.586,0.0,0.0,0.0,0.0,0.53,19.414,0.0,0.0,0.0,0.0
191,G-AGO-2006,AGO,20149904.0,66748907520.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,81.481,0.0,0.0,0.0,0.0,0.6,18.519,0.0,0.0,0.0,0.0
192,G-AGO-2007,AGO,20905360.0,87085293568.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,78.413,0.0,0.0,0.0,0.0,0.68,21.587,0.0,0.0,0.0,0.0
193,G-AGO-2008,AGO,21695636.0,105591652352.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,76.355,0.0,0.0,0.0,0.0,0.96,23.645,0.0,0.0,0.0,0.0
194,G-AGO-2009,AGO,22514276.0,115245899776.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,66.522,0.0,0.0,0.0,0.0,1.54,33.478,0.0,0.0,0.0,0.0
195,G-AGO-2010,AGO,23356246.0,126981791744.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,68.985,0.0,0.0,0.0,0.0,1.64,30.827,0.01,0.188,0.0,0.0
196,G-AGO-2011,AGO,24220660.0,140474318848.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,71.79,0.0,0.0,0.0,0.0,1.55,28.029,0.01,0.181,0.0,0.0
197,G-AGO-2012,AGO,25107926.0,149070692352.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,61.857,0.0,0.0,0.0,0.0,2.29,37.977,0.01,0.166,0.0,0.0
198,G-AGO-2013,AGO,26015786.0,160861175808.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,59.222,0.0,0.0,0.0,0.0,3.24,40.652,0.01,0.125,0.0,0.0
199,G-AGO-2014,AGO,26941774.0,170193272832.0,1.14,12.364,0.0,0.0,0.0,0.0,4.99,54.121,0.0,0.0,0.0,0.0,3.07,33.297,0.02,0.217,0.0,0.0
200,G-AGO-2015,AGO,27884380.0,176848732160.0,1.15,12.352,0.0,0.0,0.0,0.0,5.04,54.135,0.0,0.0,0.0,0.0,3.1,33.298,0.02,0.215,0.0,0.0
201,G-AGO-2016,AGO,28842482.0,178333876224.0,1.2,11.753,0.0,0.0,0.0,0.0,5.76,56.415,0.0,0.0,0.0,0.0,3.23,31.636,0.02,0.196,0.0,0.0
202,G-AGO-2017,AGO,29816770.0,178066374656.0,0.17,1.593,0.0,0.0,2.44,22.868,7.58,71.04,0.0,0.0,0.0,0.0,0.46,4.311,0.02,0.187,0.0,0.0
203,G-AGO-2018,AGO,30809788.0,175929573376.0,0.17,1.453,0.0,0.0,2.4,20.513,8.65,73.932,0.0,0.0,0.0,0.0,0.46,3.932,0.02,0.171,0.0,0.0
204,G-AGO-2019,AGO,31825298.0,,0.25,1.844,0.0,0.0,3.58,26.401,9.03,66.593,0.0,0.0,0.0,0.0,0.68,5.015,0.02,0.147,0.0,0.0
205,G-AGO-2020,AGO,32866270.0,,0.24,1.668,0.0,0.0,3.4,23.628,10.08,70.049,0.0,0.0,0.0,0.0,0.65,4.517,0.02,0.139,0.0,0.0
206,G-AGO-2021,AGO,33933608.0,,,,,,,,,,,,,,,,,,,
207,G-ATA-1980,ATA,,,,,,,,,,,,,,,,,,,,
208,G-ATA-1981,ATA,,,,,,,,,,,,,,,,,,,,
209,G-ATA-1982,ATA,,,,,,,,,,,,,,,,,,,,
210,G-ATA-1983,ATA,,,,,,,,,,,,,,,,,,,,
211,G-ATA-1984,ATA,,,,,,,,,,,,,,,,,,,,
212,G-ATA-1985,ATA,,,,,,,,,,,,,,,,,,,,
213,G-ATA-1986,ATA,,,,,,,,,,,,,,,,,,,,
214,G-ATA-1987,ATA,,,,,,,,,,,,,,,,,,,,
215,G-ATA-1988,ATA,,,,,,,,,,,,,,,,,,,,
216,G-ATA-1989,ATA,,,,,,,,,,,,,,,,,,,,
217,G-ATA-1990,ATA,,,,,,,,,,,,,,,,,,,,
218,G-ATA-1991,ATA,,,,,,,,,,,,,,,,,,,,
219,G-ATA-1992,ATA,,,,,,,,,,,,,,,,,,,,
220,G-ATA-1993,ATA,,,,,,,,,,,,,,,,,,,,
221,G-ATA-1994,ATA,,,,,,,,,,,,,,,,,,,,
222,G-ATA-1995,ATA,,,,,,,,,,,,,,,,,,,,
223,G-ATA-1996,ATA,,,,,,,,,,,,,,,,,,,,
224,G-ATA-1997,ATA,,,,,,,,,,,,,,,,,,,,
225,G-ATA-1998,ATA,,,,,,,,,,,,,,,,,,,,
226,G-ATA-1999,ATA,,,,,,,,,,,,,,,,,,,,
227,G-ATA-2000,ATA,,,,,,,,,,,,,,,,,,,,
228,G-ATA-2001,ATA,,,,,,,,,,,,,,,,,,,,
229,G-ATA-2002,ATA,,,,,,,,,,,,,,,,,,,,
230,G-ATA-2003,ATA,,,,,,,,,,,,,,,,,,,,
231,G-ATA-2004,ATA,,,,,,,,,,,,,,,,,,,,
232,G-ATA-2005,ATA,,,,,,,,,,,,,,,,,,,,
233,G-ATA-2006,ATA,,,,,,,,,,,,,,,,,,,,
234,G-ATA-2007,ATA,,,,,,,,,,,,,,,,,,,,
235,G-ATA-2008,ATA,,,,,,,,,,,,,,,,,,,,
236,G-ATA-2009,ATA,,,,,,,,,,,,,,,,,,,,
237,G-ATA-2010,ATA,,,,,,,,,,,,,,,,,,,,
238,G-ATA-2011,ATA,,,,,,,,,,,,,,,,,,,,
239,G-ATA-2012,ATA,,,,,,,,,,,,,,,,,,,,
240,G-ATA-2013,ATA,,,,,,,,,,,,,,,,,,,,
241,G-ATA-2014,ATA,,,,,,,,,,,,,,,,,,,,
242,G-ATA-2015,ATA,,,,,,,,,,,,,,,,,,,,
243,G-ATA-2016,ATA,,,,,,,,,,,,,,,,,,,,
244,G-ATA-2017,ATA,,,,,,,,,,,,,,,,,,,,
245,G-ATA-2018,ATA,,,,,,,,,,,,,,,,,,,,
246,G-ATA-2019,ATA,,,,,,,,,,,,,,,,,,,,
247,G-ATG-1980,ATG,61861.0,,,,,,,,,,,,,,,,,,,
248,G-ATG-1981,ATG,61789.0,,,,,,,,,,,,,,,,,,,
249,G-ATG-1982,ATG,61780.0,,,,,,,,,,,,,,,,,,,
250,G-ATG-1983,ATG,61779.0,,,,,,,,,,,,,,,,,,,
251,G-ATG-1984,ATG,61784.0,,,,,,,,,,,,,,,,,,,
252,G-ATG-1985,ATG,61785.0,,,,,,,,,,,,,,,,,,,
253,G-ATG-1986,ATG,61754.0,,,,,,,,,,,,,,,,,,,
254,G-ATG-1987,ATG,61713.0,,,,,,,,,,,,,,,,,,,
255,G-ATG-1988,ATG,61758.0,,,,,,,,,,,,,,,,,,,
256,G-ATG-1989,ATG,62007.0,,,,,,,,,,,,,,,,,,,
257,G-ATG-1990,ATG,62533.0,,,,,,,,,,,,,,,,,,,
258,G-ATG-1991,ATG,63363.0,,,,,,,,,,,,,,,,,,,
259,G-ATG-1992,ATG,64459.0,,,,,,,,,,,,,,,,,,,
260,G-ATG-1993,ATG,65777.0,,,,,,,,,,,,,,,,,,,
261,G-ATG-1994,ATG,67201.0,,,,,,,,,,,,,,,,,,,
262,G-ATG-1995,ATG,68672.0,,,,,,,,,,,,,,,,,,,
263,G-ATG-1996,ATG,70176.0,,,,,,,,,,,,,,,,,,,
264,G-ATG-1997,ATG,71707.0,,,,,,,,,,,,,,,,,,,
265,G-ATG-1998,ATG,73219.0,,,,,,,,,,,,,,,,,,,
266,G-ATG-1999,ATG,74674.0,,,,,,,,,,,,,,,,,,,
267,G-ATG-2000,ATG,76007.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,100.0,0.0,0.0,0.0,0.0
268,G-ATG-2001,ATG,77212.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0
269,G-ATG-2002,ATG,78298.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,100.0,0.0,0.0,0.0,0.0
270,G-ATG-2003,ATG,79311.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0
271,G-ATG-2004,ATG,80347.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,100.0,0.0,0.0,0.0,0.0
272,G-ATG-2005,ATG,81462.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,100.0,0.0,0.0,0.0,0.0
273,G-ATG-2006,ATG,82715.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,100.0,0.0,0.0,0.0,0.0
274,G-ATG-2007,ATG,84029.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,100.0,0.0,0.0,0.0,0.0
275,G-ATG-2008,ATG,85394.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,100.0,0.0,0.0,0.0,0.0
276,G-ATG-2009,ATG,86743.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,100.0,0.0,0.0,0.0,0.0
277,G-ATG-2010,ATG,88030.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,100.0,0.0,0.0,0.0,0.0
278,G-ATG-2011,ATG,89250.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,100.0,0.0,0.0,0.0,0.0
279,G-ATG-2012,ATG,90407.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,100.0,0.0,0.0,0.0,0.0
280,G-ATG-2013,ATG,91510.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,100.0,0.0,0.0,0.0,0.0
281,G-ATG-2014,ATG,92562.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,100.0,0.0,0.0,0.0,0.0
282,G-ATG-2015,ATG,93571.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,96.97,0.01,3.03,0.0,0.0
283,G-ATG-2016,ATG,94520.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,96.97,0.01,3.03,0.0,0.0
284,G-ATG-2017,ATG,95425.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,96.97,0.01,3.03,0.0,0.0
285,G-ATG-2018,ATG,96282.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,96.97,0.01,3.03,0.0,0.0
286,G-ATG-2019,ATG,97115.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,97.059,0.01,2.941,0.0,0.0
287,G-ATG-2020,ATG,97928.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,96.875,0.01,3.125,0.0,0.0
288,G-ARG-1980,ARG,27896532.0,371076956160.0,,,,,,,15.141,,,,2.34,,,,0.0,,0.0,
289,G-ARG-1981,ARG,28338514.0,349782016000.0,,,,,,,14.685,,,,2.816,,,,0.0,,0.0,
290,G-ARG-1982,ARG,28794550.0,338761515008.0,,,,,,,17.592,,,,1.87,,,,0.0,,0.0,
291,G-ARG-1983,ARG,29262048.0,350706597888.0,,,,,,,18.419,,,,3.405,,,,0.0,,0.0,
292,G-ARG-1984,ARG,29737098.0,357844353024.0,,,,,,,19.878,,,,4.641,,,,0.0,,0.0,
293,G-ARG-1985,ARG,30216284.0,334171439104.0,,,0.607,1.34,12.45,27.482,20.653,45.588,,,5.766,12.727,5.706,12.595,0.0,0.0,0.0,0.0
294,G-ARG-1986,ARG,30698964.0,358634684416.0,,,1.013,2.066,13.251,27.031,21.03,42.899,,,5.711,11.65,7.894,16.103,0.0,0.0,0.0,0.0
295,G-ARG-1987,ARG,31184410.0,367893610496.0,,,1.016,1.95,12.537,24.057,21.913,42.046,,,6.465,12.405,10.078,19.338,0.0,0.0,0.0,0.0
296,G-ARG-1988,ARG,31668940.0,360921169920.0,,,1.586,3.021,21.067,40.128,15.259,29.065,,,5.798,11.044,8.635,16.448,0.0,0.0,0.0,0.0
297,G-ARG-1989,ARG,32148136.0,338520801280.0,,,0.865,1.701,24.336,47.847,13.187,25.927,,,5.039,9.907,7.204,14.164,0.0,0.0,0.0,0.0
298,G-ARG-1990,ARG,32618648.0,338751160320.0,,,0.66,1.294,19.852,38.922,17.713,34.728,,,7.281,14.275,4.944,9.693,0.0,0.0,0.0,0.0
299,G-ARG-1991,ARG,33079004.0,376057921536.0,,,0.926,1.719,20.967,38.933,15.869,29.467,,,7.756,14.402,7.619,14.147,0.0,0.0,0.0,0.0
300,G-ARG-1992,ARG,33529320.0,416679788544.0,,,0.834,1.486,20.792,37.057,19.165,34.158,,,7.081,12.621,7.661,13.654,0.0,0.0,0.0,0.0
301,G-ARG-1993,ARG,33970100.0,444780216320.0,,,1.18,1.907,21.993,35.548,23.768,38.417,,,7.75,12.527,6.693,10.818,0.0,0.0,0.0,0.0
302,G-ARG-1994,ARG,34402668.0,472926748672.0,,,2.348,3.578,22.717,34.617,27.287,41.582,,,8.235,12.549,4.557,6.944,0.0,0.0,0.0,0.0
303,G-ARG-1995,ARG,34828168.0,461601013760.0,,,1.908,2.841,26.5,39.452,26.504,39.458,,,7.066,10.52,4.585,6.826,0.0,0.0,0.0,0.0
304,G-ARG-1996,ARG,35246376.0,489406464000.0,,,1.917,2.748,32.545,46.652,22.472,32.213,,,7.459,10.692,4.624,6.628,0.0,0.0,0.01,0.014
305,G-ARG-1997,ARG,35657436.0,531526418432.0,,,1.896,2.617,32.186,44.417,27.925,38.537,,,7.961,10.986,2.042,2.818,0.0,0.0,0.015,0.02
306,G-ARG-1998,ARG,36063448.0,554567008256.0,,,1.808,2.438,34.26,46.192,26.476,35.696,,,7.453,10.049,3.81,5.137,0.0,0.0,0.033,0.044
307,G-ARG-1999,ARG,36467220.0,538270564352.0,,,2.106,2.608,45.732,56.637,21.397,26.499,,,7.106,8.801,3.831,4.745,0.0,0.0,0.035,0.043
308,G-ARG-2000,ARG,36870796.0,536481038336.0,0.7,0.787,1.781,2.002,48.879,54.933,28.575,32.115,1.22,1.411,6.177,6.942,2.883,3.24,0.0,0.0,0.035,0.039
309,G-ARG-2001,ARG,37275644.0,515221291008.0,0.64,0.71,1.362,1.511,43.259,47.993,36.58,40.583,1.76,1.994,7.059,7.831,1.004,1.114,0.0,0.0,0.049,0.055
310,G-ARG-2002,ARG,37681744.0,461203406848.0,0.92,1.088,0.811,0.959,40.706,48.122,35.779,42.297,5.84,6.713,5.821,6.881,0.759,0.897,0.0,0.0,0.073,0.087
311,G-ARG-2003,ARG,38087868.0,504301027328.0,1.06,1.151,0.937,1.018,47.747,51.866,33.801,36.716,5.03,5.399,7.566,8.219,1.011,1.098,0.0,0.0,0.078,0.085
312,G-ARG-2004,ARG,38491968.0,552377778176.0,0.92,0.918,1.678,1.674,55.199,55.055,30.462,30.383,3.47,3.499,7.869,7.849,4.039,4.028,0.0,0.0,0.072,0.072
313,G-ARG-2005,ARG,38892924.0,604065431552.0,1.1,1.04,2.18,2.061,55.705,52.676,34.216,32.356,3.88,3.704,6.873,6.499,5.746,5.434,0.0,0.0,0.072,0.068
314,G-ARG-2006,ARG,39289876.0,655699017728.0,1.69,1.49,1.994,1.758,56.399,49.725,38.015,33.516,2.36,2.074,7.721,6.807,8.036,7.085,0.0,0.0,0.07,0.061
315,G-ARG-2007,ARG,39684304.0,718084636672.0,1.71,1.506,2.341,2.062,60.175,53.006,31.22,27.501,7.6,6.416,7.254,6.39,10.97,9.663,0.0,0.0,0.062,0.054
316,G-ARG-2008,ARG,40080160.0,750663630848.0,1.71,1.403,1.937,1.589,65.411,53.658,31.2,25.593,5.48,4.558,7.394,6.065,14.37,11.788,0.0,0.0,0.042,0.034
317,G-ARG-2009,ARG,40482784.0,709525635072.0,1.78,1.455,1.755,1.435,61.702,50.441,34.618,28.3,6.16,5.03,8.183,6.69,14.276,11.67,0.0,0.0,0.037,0.03
318,G-ARG-2010,ARG,40895752.0,784986275840.0,2.07,1.643,3.013,2.391,63.74,50.591,33.36,26.478,8.6,6.707,7.21,5.723,16.663,13.225,0.0,0.0,0.025,0.02
319,G-ARG-2011,ARG,41320496.0,835970465792.0,2.26,1.745,2.911,2.248,67.831,52.386,31.187,24.086,9.67,7.303,6.4,4.943,18.992,14.668,0.002,0.001,0.027,0.021
320,G-ARG-2012,ARG,41755188.0,827404779520.0,2.49,1.83,2.644,1.944,76.198,56.014,29.164,21.439,7.61,5.584,6.402,4.706,19.212,14.123,0.008,0.006,0.37,0.272
321,G-ARG-2013,ARG,42196036.0,847305113600.0,2.5,1.793,2.378,1.705,74.622,53.515,32.771,23.502,7.8,5.567,6.207,4.451,20.827,14.936,0.015,0.011,0.453,0.325
322,G-ARG-2014,ARG,42637508.0,825981468672.0,2.37,1.711,2.544,1.836,76.164,54.972,32.417,23.397,9.86,6.969,5.514,3.98,19.075,13.767,0.016,0.012,0.619,0.447
323,G-ARG-2015,ARG,43075416.0,847854960640.0,2.47,1.699,2.387,1.641,79.08,54.38,32.337,22.237,8.96,6.105,7.039,4.84,21.956,15.098,0.015,0.01,0.593,0.408
324,G-ARG-2016,ARG,43508460.0,828372942848.0,2.01,1.366,1.93,1.311,84.326,57.29,29.753,20.213,9.52,6.394,8.285,5.629,20.723,14.079,0.014,0.01,0.547,0.372
325,G-ARG-2017,ARG,43937144.0,850482233344.0,2.47,1.696,2.013,1.382,91.282,62.685,31.594,21.697,10.46,7.036,6.088,4.181,12.047,8.273,0.016,0.011,0.612,0.42
326,G-ARG-2018,ARG,44361148.0,829373284352.0,0.49,0.334,2.031,1.384,95.173,64.843,32.279,21.992,9.56,6.414,6.872,4.682,7.026,4.787,0.108,0.074,1.413,0.963
327,G-ARG-2019,ARG,44780676.0,,0.65,0.466,1.167,0.836,91.136,65.316,27.505,19.712,10.69,7.468,8.443,6.051,3.425,2.454,0.8,0.573,4.996,3.581
328,G-ARG-2020,ARG,45195776.0,,0.43,0.297,1.642,1.135,88.002,60.841,23.669,16.364,4.71,3.307,10.662,7.372,7.06,4.881,1.344,0.929,9.411,6.506
329,G-ARG-2021,ARG,45605824.0,,0.8,0.525,2.917,1.913,93.332,61.215,19.598,12.854,3.57,2.398,10.832,7.104,7.934,5.204,2.196,1.44,12.938,8.486
330,G-ARM-1992,ARM,3442820.0,15777784832.0,,,,,,,,,,,,,,,,,,
331,G-ARM-1993,ARM,3363111.0,13153102848.0,,,,,,,,,,,,,,,,,,
332,G-ARM-1994,ARM,3283664.0,13441652736.0,,,,,,,,,,,,,,,,,,
333,G-ARM-1995,ARM,3217349.0,14085538816.0,,,,,,,,,,,,,,,,,,
334,G-ARM-1996,ARM,3168213.0,14363169792.0,,,,,,,,,,,,,,,,,,
335,G-ARM-1997,ARM,3133081.0,14402198528.0,,,,,,,,,,,,,,,,,,
336,G-ARM-1998,ARM,3108691.0,14841954304.0,,,,,,,,,,,,,,,,,,
337,G-ARM-1999,ARM,3089020.0,14850691072.0,,,,,,,,,,,,,,,,,,
338,G-ARM-2000,ARM,3069597.0,15244832768.0,0.0,0.0,0.0,0.0,2.53,45.018,1.25,22.242,-0.41,-7.869,1.84,32.74,0.0,0.0,0.0,0.0,0.0,0.0
339,G-ARM-2001,ARM,3050686.0,16184125440.0,0.0,0.0,0.0,0.0,2.62,47.038,0.96,17.235,-0.37,-7.115,1.99,35.727,0.0,0.0,0.0,0.0,0.0,0.0
340,G-ARM-2002,ARM,3033976.0,18018121728.0,0.0,0.0,0.0,0.0,1.48,28.407,1.64,31.478,-0.36,-7.423,2.09,40.115,0.0,0.0,0.0,0.0,0.0,0.0
341,G-ARM-2003,ARM,3017938.0,19928737792.0,0.0,0.0,0.0,0.0,1.43,27.447,1.96,37.62,-0.28,-5.68,1.82,34.933,0.0,0.0,0.0,0.0,0.0,0.0
342,G-ARM-2004,ARM,3000715.0,21350940672.0,0.0,0.0,0.0,0.0,1.72,29.153,1.98,33.559,-0.75,-14.563,2.2,37.288,0.0,0.0,0.0,0.0,0.0,0.0
343,G-ARM-2005,ARM,2981262.0,23626534912.0,0.0,0.0,0.0,0.0,1.72,28.811,1.75,29.313,-0.81,-15.698,2.5,41.876,0.0,0.0,0.0,0.0,0.0,0.0
344,G-ARM-2006,ARM,2958301.0,25937829888.0,0.0,0.0,0.0,0.0,1.39,24.733,1.81,32.206,-0.4,-7.663,2.42,43.06,0.0,0.0,0.0,0.0,0.0,0.0
345,G-ARM-2007,ARM,2932615.0,28610387968.0,0.0,0.0,0.0,0.0,1.4,25.09,1.83,32.796,-0.03,-0.541,2.35,42.115,0.0,0.0,0.0,0.0,0.0,0.0
346,G-ARM-2008,ARM,2907615.0,29672505344.0,0.0,0.0,0.0,0.0,1.42,25.96,1.78,32.541,-0.02,-0.367,2.27,41.499,0.0,0.0,0.0,0.0,0.0,0.0
347,G-ARM-2009,ARM,2888094.0,24704751616.0,0.0,0.0,0.0,0.0,1.08,20.112,2.0,37.244,-0.05,-0.94,2.29,42.644,0.0,0.0,0.0,0.0,0.0,0.0
348,G-ARM-2010,ARM,2877314.0,24485627904.0,0.0,0.0,0.0,0.0,1.35,21.845,2.53,40.939,-0.81,-15.084,2.29,37.055,0.0,0.0,0.0,0.0,0.01,0.162
349,G-ARM-2011,ARM,2876536.0,24860479488.0,0.0,0.0,0.0,0.0,2.25,31.825,2.46,34.795,-1.18,-20.034,2.36,33.38,0.0,0.0,0.0,0.0,0.0,0.0
350,G-ARM-2012,ARM,2884239.0,26635751424.0,0.0,0.0,0.0,0.0,3.19,41.919,2.3,30.223,-1.6,-26.622,2.12,27.858,0.0,0.0,0.0,0.0,0.0,0.0
351,G-ARM-2013,ARM,2897593.0,27513477120.0,0.0,0.0,0.0,0.0,2.98,40.822,2.15,29.452,-1.16,-18.893,2.17,29.726,0.0,0.0,0.0,0.0,0.0,0.0
352,G-ARM-2014,ARM,2912403.0,28507138048.0,0.0,0.0,0.0,0.0,3.09,42.156,1.97,26.876,-1.11,-17.846,2.27,30.969,0.0,0.0,0.0,0.0,0.0,0.0
353,G-ARM-2015,ARM,2925559.0,29365307392.0,0.0,0.0,0.0,0.0,2.63,35.637,2.18,29.539,-1.25,-20.392,2.57,34.824,0.0,0.0,0.0,0.0,0.0,0.0
354,G-ARM-2016,ARM,2936147.0,29426933760.0,0.0,0.0,0.0,0.0,2.43,34.964,2.33,33.525,-0.95,-15.833,2.19,31.511,0.0,0.0,0.0,0.0,0.0,0.0
355,G-ARM-2017,ARM,2944789.0,31639250944.0,0.0,0.0,0.0,0.0,2.7,36.685,2.25,30.571,-1.12,-17.949,2.41,32.745,0.0,0.0,0.0,0.0,0.0,0.0
356,G-ARM-2018,ARM,2951741.0,33296515072.0,0.0,0.0,0.0,0.0,3.17,42.954,2.29,31.03,-1.42,-23.826,1.9,25.745,0.0,0.0,0.02,0.271,0.0,0.0
357,G-ARM-2019,ARM,2957728.0,,0.0,0.0,0.0,0.0,2.86,39.394,2.35,32.369,-0.96,-15.238,2.03,27.961,0.0,0.0,0.02,0.275,0.0,0.0
358,G-ARM-2020,ARM,2963234.0,,0.0,0.0,0.0,0.0,2.98,40.655,1.78,24.284,-1.01,-15.981,2.55,34.789,0.0,0.0,0.02,0.273,0.0,0.0
359,G-ARM-2021,ARM,2968128.0,,0.0,0.0,0.0,0.0,3.02,40.32,1.84,24.566,-1.01,-15.586,2.61,34.846,0.0,0.0,0.02,0.267,0.0,0.0
360,G-ABW-1986,ABW,62645.0,,,,,,,,,,,,,,,,,,,
361,G-ABW-1987,ABW,61838.0,,,,,,,,,,,,,,,,,,,
362,G-ABW-1988,ABW,61072.0,,,,,,,,,,,,,,,,,,,
363,G-ABW-1989,ABW,61033.0,,,,,,,,,,,,,,,,,,,
364,G-ABW-1990,ABW,62152.0,,,,,,,,,,,,,,,,,,,
365,G-ABW-1991,ABW,64623.0,,,,,,,,,,,,,,,,,,,
366,G-ABW-1992,ABW,68240.0,,,,,,,,,,,,,,,,,,,
367,G-ABW-1993,ABW,72495.0,,,,,,,,,,,,,,,,,,,
368,G-ABW-1994,ABW,76705.0,,,,,,,,,,,,,,,,,,,
369,G-ABW-1995,ABW,80324.0,,,,,,,,,,,,,,,,,,,
370,G-ABW-1996,ABW,83211.0,,,,,,,,,,,,,,,,,,,
371,G-ABW-1997,ABW,85450.0,,,,,,,,,,,,,,,,,,,
372,G-ABW-1998,ABW,87280.0,,,,,,,,,,,,,,,,,,,
373,G-ABW-1999,ABW,89009.0,,,,,,,,,,,,,,,,,,,
